iter	Passed	Remaining
6718	183036	89379
6719	183051	89346
6720	183067	89314
6721	183090	89284
6722	183116	89256
6723	183139	89227
6724	183189	89211
6725	183218	89184
6726	183244	89156
6727	183268	89127
6728	183295	89100
6729	183324	89074
6730	183340	89041
6731	183368	89015
6732	183403	88991
6733	183418	88958
6734	183441	88928
6735	183473	88904
6736	183498	88875
6737	183528	88849
6738	183546	88818
6739	183589	88798
6740	183606	88766
6741	183627	88735
6742	183648	88705
6743	183676	88679
6744	183714	88657
6745	183735	88626
6746	183765	88600
6747	183790	88572
6748	183808	88540
6749	183839	88515
6750	183857	88483
6751	183886	88457
6752	183912	88429
6753	183934	88399
6754	183971	88377
6755	183989	88345
6756	184014	88317
6757	184038	88288
6758	184066	88261
6759	184097	88235
6760	184117	88205
6761	184148	88179
6762	184177	88153
6763	184210	88129
6764	184229	88098
6765	184260	88072
6766	184292	88047
6767	184309	88015
6768	184327	87983
6769	184357	87957
6770	184381	87928
6771	184406	87901
6772	184434	87873
6773	184457	87844
6774	184475	87812
6775	184515	87791
6776	184530	87758
6777	184559	87732
6778	184581	87702
6779	184601	87672
6780	184617	87639
6781	184637	87608
6782	184665	87582
6783	184697	87557
6784	184719	87527
6785	184747	87500
6786	184763	87467
6787	184798	87444
6788	184827	87417
6789	184849	87388
6790	184879	87362
6791	184903	87333
6792	184933	87307
6793	184962	87281
6794	184985	87252
6795	185039	87237
6796	185065	87209
6797	185085	87178
6798	185113	87152
6799	185135	87122
6800	185168	87098
6801	185185	87065
6802	185221	87042
6803	185239	87011
6804	185262	86982
6805	185300	86960
6806	185317	86927
6807	185343	86900
6808	185367	86871
6809	185392	86843
6810	185418	86815
6811	185437	86784
6812	185460	86755
6813	185479	86724
6814	185496	86692
6815	185527	86666
6816	185563	86643
6817	185585	86613
6818	185608	86584
6819	185643	86561
6820	185669	86533
6821	185697	86506
6822	185729	86481
6823	185748	86450
6824	185787	86428
6825	185813	86400
6826	185850	86378
6827	185874	86349
6828	185899	86321
6829	185918	86290
6830	185945	86262
6831	185970	86234
6832	185997	86207
6833	186054	86193
6834	186078	86165
6835	186113	86141
6836	186156	86121
6837	186181	86093
6838	186198	86061
6839	186232	86037
6840	186253	86007
6841	186273	85976
6842	186292	85945
6843	186319	85918
6844	186346	85890
6845	186366	85860
6846	186396	85834
6847	186411	85801
6848	186432	85771
6849	186458	85743
6850	186493	85720
6851	186526	85695
6852	186554	85668
6853	186605	85652
6854	186638	85627
6855	186656	85596
6856	186687	85570
6857	186708	85540
6858	186738	85514
6859	186765	85487
6860	186791	85459
6861	186817	85432
6862	186840	85402
6863	186863	85373
6864	186894	85347
6865	186911	85316
6866	186933	85286
6867	186960	85259
6868	186985	85230
6869	187014	85204
6870	187047	85180
6871	187077	85153
6872	187095	85122
6873	187127	85097
6874	187147	85067
6875	187168	85036
6876	187190	85007
6877	187226	84983
6878	187248	84954
6879	187270	84925
6880	187300	84898
6881	187326	84871
6882	187341	84838
6883	187370	84811
6884	187402	84786
6885	187423	84757
6886	187440	84725
6887	187478	84702
6888	187499	84672
6889	187520	84642
6890	187562	84622
6891	187583	84592
6892	187614	84566
6893	187637	84537
6894	187664	84510
6895	187692	84483
6896	187717	84455
6897	187745	84428
6898	187775	84402
6899	187800	84374
6900	187822	84344
6901	187851	84318
6902	187865	84285
6903	187895	84258
6904	187915	84228
6905	187948	84203
6906	187982	84180
6907	188005	84150
6908	188068	84139
6909	188097	84113
6910	188115	84081
6911	188180	84071
6912	188203	84042
6913	188253	84025
6914	188283	83999
6915	188300	83967
6916	188341	83946
6917	188360	83915
6918	188374	83882
6919	188409	83858
6920	188452	83838
6921	188472	83807
6922	188515	83787
6923	188542	83760
6924	188575	83735
6925	188600	83707
6926	188621	83677
6927	188651	83651
6928	188679	83624
6929	188700	83594
6930	188721	83564
6931	188748	83537
6932	188783	83513
6933	188801	83482
6934	188830	83455
6935	188847	83423
6936	188878	83398
6937	188898	83367
6938	188919	83337
6939	188939	83307
6940	188973	83283
6941	188991	83251
6942	189020	83225
6943	189042	83196
6944	189066	83167
6945	189084	83136
6946	189112	83109
6947	189138	83081
6948	189160	83052
6949	189178	83020
6950	189211	82996
6951	189233	82966
6952	189257	82938
6953	189288	82912
6954	189305	82880
6955	189328	82851
6956	189358	82825
6957	189386	82798
6958	189413	82771
6959	189438	82743
6960	189472	82719
6961	189501	82692
6962	189520	82661
6963	189540	82631
6964	189574	82607
6965	189601	82580
6966	189629	82553
6967	189649	82522
6968	189674	82494
6969	189712	82471
6970	189738	82444
6971	189769	82418
6972	189792	82389
6973	189820	82362
6974	189838	82331
6975	189863	82303
6976	189887	82274
6977	189903	82242
6978	189942	82220
6979	189973	82194
6980	189998	82166
6981	190093	82168
6982	190143	82151
6983	190163	82120
6984	190222	82107
6985	190246	82078
6986	190286	82057
6987	190319	82032
6988	190336	82000
6989	190365	81974
6990	190389	81945
6991	190419	81919
6992	190435	81887
6993	190465	81861
6994	190524	81847
6995	190550	81820
6996	190584	81795
6997	190615	81770
6998	190632	81738
6999	190650	81707
7000	190694	81687
7001	190713	81656
7002	190756	81635
7003	190800	81616
7004	190830	81589
7005	190852	81560
7006	190896	81540
7007	190918	81511
7008	190941	81481
7009	190960	81451
7010	190997	81427
7011	191017	81397
7012	191049	81372
7013	191077	81345
7014	191105	81318
7015	191127	81288
7016	191148	81259
7017	191164	81227
7018	191177	81193
7019	191214	81170
7020	191239	81142
7021	191263	81114
7022	191292	81087
7023	191317	81059
7024	191343	81031
7025	191366	81002
7026	191382	80970
7027	191414	80945
7028	191451	80922
7029	191476	80893
7030	191494	80862
7031	191527	80838
7032	191551	80809
7033	191564	80776
7034	191592	80749
7035	191613	80719
7036	191640	80692
7037	191669	80665
7038	191702	80640
7039	191739	80617
7040	191765	80590
7041	191796	80564
7042	191818	80534
7043	191848	80508
7044	191864	80476
7045	191884	80446
7046	191901	80415
7047	191942	80393
7048	191961	80362
7049	191982	80332
7050	192019	80309
7051	192044	80281
7052	192073	80255
7053	192104	80229
7054	192119	80197
7055	192155	80173
7056	192185	80147
7057	192210	80119
7058	192244	80094
7059	192280	80071
7060	192301	80041
7061	192326	80013
7062	192356	79987
7063	192376	79957
7064	192398	79927
7065	192423	79899
7066	192451	79872
7067	192494	79851
7068	192510	79820
7069	192534	79791
7070	192564	79765
7071	192580	79733
7072	192597	79702
7073	192631	79677
7074	192659	79650
7075	192691	79625
7076	192729	79602
7077	192762	79577
7078	192788	79550
7079	192814	79522
7080	192840	79494
7081	192861	79464
7082	192889	79438
7083	192915	79409
7084	192935	79380
7085	192969	79355
7086	192992	79326
7087	193024	79301
7088	193046	79271
7089	193074	79244
7090	193097	79216
7091	193122	79187
7092	193152	79161
7093	193180	79134
7094	193212	79109
7095	193250	79086
7096	193266	79055
7097	193288	79025
7098	193323	79001
7099	193350	78974
7100	193367	78942
7101	193386	78912
7102	193413	78884
7103	193441	78857
7104	193459	78826
7105	193494	78802
7106	193510	78770
7107	193534	78742
7108	193563	78715
7109	193586	78687
7110	193609	78657
7111	193638	78631
7112	193653	78599
7113	193682	78573
7114	193701	78542
7115	193729	78515
7116	193745	78483
7117	193775	78457
7118	193803	78430
7119	193830	78403
7120	193845	78371
7121	193864	78340
7122	193898	78316
7123	193921	78287
7124	193941	78257
7125	193977	78233
7126	194001	78205
7127	194017	78173
7128	194040	78144
7129	194072	78118
7130	194091	78088
7131	194122	78062
7132	194148	78034
7133	194172	78006
7134	194192	77976
7135	194218	77948
7136	194241	77919
7137	194272	77894
7138	194306	77869
7139	194348	77848
7140	194366	77817
7141	194389	77788
7142	194414	77760
7143	194430	77728
7144	194445	77696
7145	194466	77666
7146	194489	77638
7147	194520	77612
7148	194556	77588
7149	194597	77566
7150	194622	77538
7151	194653	77513
7152	194676	77484
7153	194701	77456
7154	194731	77429
7155	194758	77402
7156	194781	77373
7157	194813	77348
7158	194839	77320
7159	194854	77288
7160	194881	77261
7161	194895	77228
7162	194914	77198
7163	194936	77169
7164	194957	77139
7165	194980	77110
7166	195009	77083
7167	195030	77054
7168	195047	77023
7169	195067	76993
7170	195096	76966
7171	195120	76938
7172	195147	76910
7173	195166	76880
7174	195188	76851
7175	195208	76821
7176	195261	76803
7177	195274	76771
7178	195292	76740
7179	195323	76714
7180	195344	76684
7181	195370	76657
7182	195401	76631
7183	195434	76606
7184	195462	76580
7185	195487	76551
7186	195504	76520
7187	195530	76492
7188	195569	76470
7189	195586	76439
7190	195623	76415
7191	195641	76384
7192	195664	76356
7193	195684	76326
7194	195699	76294
7195	195730	76268
7196	195760	76242
7197	195776	76210
7198	195801	76182
7199	195829	76156
7200	195856	76128
7201	195884	76101
7202	195908	76073
7203	195934	76045
7204	195962	76018
7205	195986	75990
7206	196014	75963
7207	196038	75935
7208	196056	75904
7209	196090	75879
7210	196108	75848
7211	196130	75819
7212	196156	75792
7213	196182	75764
7214	196208	75736
7215	196241	75711
7216	196275	75687
7217	196297	75657
7218	196323	75630
7219	196351	75603
7220	196367	75572
7221	196399	75546
7222	196429	75520
7223	196451	75491
7224	196481	75465
7225	196504	75436
7226	196523	75406
7227	196551	75379
7228	196582	75353
7229	196618	75329
7230	196647	75303
7231	196685	75280
7232	196703	75249
7233	196729	75221
7234	196751	75192
7235	196790	75169
7236	196809	75139
7237	196830	75109
7238	196856	75082
7239	196892	75058
7240	196913	75028
7241	196933	74998
7242	196955	74969
7243	196979	74941
7244	196996	74910
7245	197014	74879
7246	197039	74851
7247	197069	74825
7248	197098	74798
7249	197126	74772
7250	197151	74744
7251	197180	74717
7252	197229	74698
7253	197247	74668
7254	197274	74640
7255	197303	74614
7256	197327	74586
7257	197343	74554
7258	197374	74528
7259	197394	74498
7260	197413	74468
7261	197445	74443
7262	197467	74414
7263	197492	74386
7264	197517	74357
7265	197534	74326
7266	197562	74300
7267	197596	74275
7268	197618	74246
7269	197636	74215
7270	197658	74186
7271	197675	74155
7272	197697	74126
7273	197719	74097
7274	197744	74069
7275	197782	74046
7276	197804	74016
7277	197833	73990
7278	197847	73958
7279	197870	73929
7280	197894	73901
7281	197931	73877
7282	197966	73853
7283	197992	73825
7284	198012	73796
7285	198029	73765
7286	198043	73732
7287	198069	73705
7288	198089	73675
7289	198123	73650
7290	198151	73623
7291	198186	73599
7292	198226	73577
7293	198243	73546
7294	198265	73517
7295	198309	73496
7296	198325	73464
7297	198348	73436
7298	198392	73415
7299	198417	73387
7300	198443	73359
7301	198464	73330
7302	198491	73303
7303	198519	73276
7304	198539	73246
7305	198557	73215
7306	198590	73190
7307	198607	73159
7308	198633	73132
7309	198656	73103
7310	198683	73076
7311	198710	73048
7312	198737	73021
7313	198761	72993
7314	198788	72966
7315	198816	72939
7316	198831	72907
7317	198856	72879
7318	198887	72853
7319	198932	72833
7320	198957	72805
7321	198982	72777
7322	199009	72750
7323	199036	72722
7324	199067	72697
7325	199094	72669
7326	199117	72641
7327	199143	72613
7328	199167	72585
7329	199185	72554
7330	199217	72529
7331	199245	72502
7332	199269	72474
7333	199302	72449
7334	199327	72420
7335	199364	72397
7336	199388	72369
7337	199410	72340
7338	199438	72313
7339	199464	72285
7340	199485	72255
7341	199505	72226
7342	199555	72207
7343	199577	72178
7344	199594	72147
7345	199625	72121
7346	199661	72097
7347	199689	72070
7348	199715	72043
7349	199738	72014
7350	199765	71987
7351	199795	71961
7352	199813	71930
7353	199831	71900
7354	199857	71872
7355	199883	71844
7356	199906	71816
7357	199931	71788
7358	199961	71762
7359	199988	71734
7360	200002	71703
7361	200042	71680
7362	200066	71652
7363	200094	71625
7364	200122	71598
7365	200142	71568
7366	200171	71542
7367	200195	71513
7368	200212	71483
7369	200235	71454
7370	200258	71425
7371	200285	71398
7372	200307	71369
7373	200336	71343
7374	200360	71314
7375	200375	71283
7376	200391	71252
7377	200426	71227
7378	200452	71200
7379	200479	71172
7380	200507	71145
7381	200548	71123
7382	200568	71094
7383	200593	71066
7384	200610	71035
7385	200634	71007
7386	200665	70981
7387	200680	70949
7388	200734	70932
7389	200761	70904
7390	200788	70877
7391	200810	70848
7392	200836	70821
7393	200854	70790
7394	200893	70767
7395	200920	70740
7396	200937	70709
7397	200964	70682
7398	200984	70652
7399	201012	70626
7400	201031	70596
7401	201066	70571
7402	201094	70544
7403	201111	70513
7404	201128	70483
7405	201157	70456
7406	201186	70430
7407	201222	70406
7408	201239	70375
7409	201266	70348
7410	201291	70320
7411	201318	70293
7412	201343	70265
7413	201392	70245
7414	201418	70218
7415	201447	70191
7416	201481	70166
7417	201512	70140
7418	201538	70113
7419	201575	70089
7420	201590	70058
7421	201616	70030
7422	201641	70002
7423	201680	69979
7424	201706	69952
7425	201731	69924
7426	201757	69896
7427	201783	69868
7428	201808	69841
7429	201830	69812
7430	201844	69780
7431	201864	69750
7432	201916	69732
7433	201931	69700
7434	201959	69673
7435	201987	69647
7436	202010	69618
7437	202023	69586
7438	202046	69557
7439	202084	69534
7440	202098	69502
7441	202124	69475
7442	202149	69447
7443	202173	69418
7444	202203	69393
7445	202224	69363
7446	202244	69333
7447	202264	69304
7448	202291	69277
7449	202316	69249
7450	202344	69222
7451	202367	69193
7452	202389	69165
7453	202413	69136
7454	202436	69108
7455	202459	69079
7456	202484	69051
7457	202504	69021
7458	202533	68995
7459	202546	68963
7460	202572	68936
7461	202597	68907
7462	202622	68880
7463	202660	68856
7464	202680	68827
7465	202709	68800
7466	202735	68773
7467	202760	68745
7468	202786	68717
7469	202812	68690
7470	202840	68663
7471	202865	68635
7472	202888	68606
7473	202921	68581
7474	202948	68554
7475	202974	68526
7476	203000	68499
7477	203029	68472
7478	203054	68445
7479	203090	68420
7480	203119	68394
7481	203145	68366
7482	203176	68341
7483	203207	68314
7484	203232	68287
7485	203257	68259
7486	203283	68231
7487	203309	68204
7488	203325	68173
7489	203360	68148
7490	203379	68118
7491	203402	68090
7492	203452	68070
7493	203479	68043
7494	203509	68017
7495	203532	67988
7496	203558	67961
7497	203576	67931
7498	203603	67903
7499	203621	67873
7500	203664	67851
7501	203685	67822
7502	203704	67792
7503	203729	67764
7504	203754	67737
7505	203774	67707
7506	203797	67679
7507	203822	67651
7508	203843	67622
7509	203868	67594
7510	203902	67569
7511	203920	67539
7512	203947	67511
7513	203970	67483
7514	204007	67459
7515	204026	67429
7516	204049	67401
7517	204077	67374
7518	204107	67348
7519	204130	67319
7520	204161	67293
7521	204187	67266
7522	204215	67239
7523	204255	67216
7524	204288	67191
7525	204303	67160
7526	204341	67136
7527	204378	67112
7528	204409	67086
7529	204468	67070
7530	204483	67038
7531	204520	67014
7532	204546	66987
7533	204575	66960
7534	204594	66931
7535	204626	66905
7536	204643	66874
7537	204668	66846
7538	204690	66818
7539	204717	66791
7540	204745	66764
7541	204772	66737
7542	204802	66710
7543	204827	66683
7544	204852	66654
7545	204877	66627
7546	204902	66599
7547	204939	66575
7548	204968	66549
7549	204983	66517
7550	205007	66489
7551	205038	66463
7552	205058	66434
7553	205074	66403
7554	205110	66379
7555	205134	66351
7556	205167	66325
7557	205190	66297
7558	205220	66271
7559	205260	66247
7560	205285	66220
7561	205301	66189
7562	205324	66161
7563	205345	66131
7564	205372	66104
7565	205406	66079
7566	205428	66051
7567	205460	66025
7568	205487	65998
7569	205520	65972
7570	205545	65945
7571	205567	65916
7572	205594	65888
7573	205614	65859
7574	205650	65835
7575	205676	65807
7576	205703	65780
7577	205729	65753
7578	205750	65724
7579	205778	65697
7580	205808	65670
7581	205825	65640
7582	205842	65610
7583	205876	65585
7584	205921	65563
7585	205937	65532
7586	205981	65511
7587	205995	65479
7588	206021	65452
7589	206042	65423
7590	206063	65394
7591	206088	65366
7592	206110	65337
7593	206140	65311
7594	206161	65282
7595	206183	65253
7596	206216	65228
7597	206238	65199
7598	206261	65171
7599	206286	65143
